Datetime,S1,S2,S3,T,P
09/17/2020 11:14:22,1.78,1.61,1.25,32,1.67504
09/17/2020 11:14:23,1.8,1.63,1.21,32,1.67504
09/17/2020 11:14:24,1.77,1.68,1.26,32,1.70031
09/17/2020 11:14:25,1.78,1.61,1.25,32,1.67504
09/17/2020 11:14:25,1.79,1.61,1.26,32,1.68226
09/17/2020 11:14:26,1.78,1.61,1.24,32,1.67143
09/17/2020 11:14:27,1.78,1.6,1.24,32,1.66782
09/17/2020 11:14:28,0,1.58,0.68,32,0.81586
09/17/2020 11:14:29,4.02,1.57,1.37,32,2.51256
09/17/2020 11:14:30,0,1.5,1.14,32,0.95304
09/17/2020 11:14:31,1.86,1.61,1.23,32,1.6967
09/17/2020 11:14:32,1.77,1.58,1.23,32,1.65338
09/17/2020 11:14:33,1.8,1.61,1.24,32,1.67865
09/17/2020 11:14:34,1.78,1.62,1.17,32,1.64977
09/17/2020 11:14:34,1.75,1.69,1.29,32,1.70753
09/17/2020 11:14:35,1.79,1.6,1.24,32,1.67143
09/17/2020 11:14:36,1.77,1.61,1.23,32,1.66421
09/17/2020 11:14:37,1.77,1.62,1.25,32,1.67504
09/17/2020 11:14:38,0,1.84,3.43,32,1.90247
09/17/2020 11:14:39,0,2.23,1.27,32,1.2635
09/17/2020 11:14:40,1.85,1.59,1.24,32,1.68948
09/17/2020 11:14:41,1.77,1.59,1.23,32,1.65699
09/17/2020 11:14:42,1.8,1.61,1.22,32,1.67143
09/17/2020 11:14:43,1.79,1.63,1.02,32,1.60284
09/17/2020 11:14:43,1.9,1.65,1.25,32,1.7328
09/17/2020 11:14:44,1.78,1.62,1.26,32,1.68226
09/17/2020 11:14:45,1.78,1.6,1.25,32,1.67143
09/17/2020 11:14:46,1.79,1.63,1.21,32,1.67143
09/17/2020 11:14:47,0,2.68,0,32,0.96748
09/17/2020 11:14:48,2.61,1.71,1.32,32,2.03604
09/17/2020 11:14:49,1.77,1.62,1.23,32,1.66782
09/17/2020 11:14:50,1.77,1.62,1.23,32,1.66782
09/17/2020 11:14:51,1.77,1.62,1.23,32,1.66782
09/17/2020 11:14:52,1.77,1.49,1.32,32,1.65338
09/17/2020 11:14:53,1.83,1.65,1.24,32,1.70392
09/17/2020 11:14:53,1.77,1.64,1.24,32,1.67865
09/17/2020 11:14:54,1.83,1.64,1.25,32,1.70392
09/17/2020 11:14:55,1.82,1.52,1.11,32,1.60645
09/17/2020 11:14:56,0,0.65,2.73,32,1.22018
09/17/2020 11:14:57,1.96,1.57,1.31,32,1.74724
09/17/2020 11:14:58,1.94,1.55,1.31,32,1.7328
09/17/2020 11:14:59,1.94,0.97,0.67,32,1.29238
09/17/2020 11:15:00,2.05,1.85,0.65,32,1.64255
09/17/2020 11:15:01,0,1.05,1.72,32,0.99997
09/17/2020 11:15:02,1.8,1.8,1.35,32,1.78695
09/17/2020 11:15:02,0,1.02,2.07,32,1.11549
09/17/2020 11:15:03,0,1.39,4.32,32,2.06131
09/17/2020 11:15:04,1.88,3.77,1.87,32,2.71472
09/17/2020 11:15:05,2.48,2.16,0.7,32,1.92774
09/17/2020 11:15:06,2.81,1.95,1.53,32,2.27069
09/17/2020 11:15:07,1.93,1.94,1.5,32,1.93857
09/17/2020 11:15:08,2.03,1.99,1.54,32,2.00716
09/17/2020 11:15:09,2,2,1.52,32,1.99272
09/17/2020 11:15:10,2.01,2,1.52,32,1.99633
09/17/2020 11:15:11,2.02,1.93,1.55,32,1.9855
09/17/2020 11:15:11,2.01,1.62,1.21,32,1.74724
09/17/2020 11:15:12,1.76,1.62,1.19,32,1.64977
09/17/2020 11:15:13,1.75,1.62,1.11,32,1.61728
09/17/2020 11:15:14,1.78,1.63,1.19,32,1.6606
09/17/2020 11:15:15,1.8,1.63,1.17,32,1.6606
09/17/2020 11:15:16,1.78,1.63,1.17,32,1.65338
09/17/2020 11:15:17,1.76,1.63,1.17,32,1.64616
09/17/2020 11:15:18,1.74,1.64,1.18,32,1.64616
09/17/2020 11:15:19,1.74,1.63,1.17,32,1.63894
09/17/2020 11:15:20,1.72,1.63,1.19,32,1.63894
09/17/2020 11:15:20,0,1.71,0.77,32,0.89528
09/17/2020 11:15:21,0,2.52,1.31,32,1.38263
09/17/2020 11:15:22,1.9,1.59,1.31,32,1.7328
09/17/2020 11:15:23,1.91,1.6,1.3,32,1.73641
09/17/2020 11:15:24,0,0.97,0.68,32,0.59565
09/17/2020 11:15:25,0,0.96,0.66,32,0.58482
09/17/2020 11:15:26,0,2.49,1.35,32,1.38624
09/17/2020 11:15:27,1.76,1.63,0.74,32,1.49093
09/17/2020 11:15:28,2.71,1.75,0.68,32,1.85554
09/17/2020 11:15:29,3.4,2.88,6.04,32,4.44752
09/17/2020 11:15:29,3.05,2.61,2.38,32,2.90244
09/17/2020 11:15:30,0,3.05,1.94,32,1.80139
09/17/2020 11:15:31,2.52,2.31,1.95,32,2.44758
09/17/2020 11:15:32,2.42,2.27,1.92,32,2.38621
09/17/2020 11:15:33,2.45,1.99,1.63,32,2.19127
09/17/2020 11:15:34,2.25,1.95,1.62,32,2.10102
09/17/2020 11:15:35,2.25,1.96,1.63,32,2.10824
09/17/2020 11:15:36,2.23,1.98,1.62,32,2.10463
09/17/2020 11:15:37,2.22,1.97,1.62,32,2.09741
09/17/2020 11:15:38,2.2,1.99,1.6,32,2.09019
09/17/2020 11:15:38,2.23,2.02,1.61,32,2.11546
09/17/2020 11:15:39,2.23,1.99,1.62,32,2.10824
09/17/2020 11:15:40,2.24,2,1.61,32,2.11185
09/17/2020 11:15:41,2.25,2.01,1.64,32,2.1299
09/17/2020 11:15:42,2.24,2.05,1.63,32,2.13712
09/17/2020 11:15:43,2.23,2.08,1.74,32,2.18405
09/17/2020 11:15:44,0,0.66,0.63,32,0.46569
09/17/2020 11:15:45,0,0.83,3.26,32,1.47649
09/17/2020 11:15:46,2.38,1.9,1.39,32,2.04687
09/17/2020 11:15:47,0,3.29,1.5,32,1.72919
09/17/2020 11:15:47,0,0,0,32,0
09/17/2020 11:15:48,0,0,0,32,0
09/17/2020 11:15:49,0,0,0,32,0
09/17/2020 11:15:50,0,0,0,32,0
09/17/2020 11:15:51,0,0,0,32,0
09/17/2020 11:15:52,0,0,0,32,0
09/17/2020 11:15:53,0,0,0,32,0
09/17/2020 11:15:54,0,0,0,32,0
09/17/2020 11:15:55,0,0,0,32,0
09/17/2020 11:15:56,0,0,0,32,0
09/17/2020 11:15:56,0,0,0,32,0
09/17/2020 11:15:57,0,0,0,32,0
09/17/2020 11:15:58,0,0,0,32,0
09/17/2020 11:15:59,0,0,0,32,0
09/17/2020 11:16:00,0,0,0,32,0
09/17/2020 11:16:01,0,0,0,32,0
09/17/2020 11:16:02,0,0,0,32,0
09/17/2020 11:16:03,0,0,0,32,0
09/17/2020 11:16:04,0,0,0,32,0
09/17/2020 11:16:05,0,0,0,32,0
09/17/2020 11:16:05,0,0,0,32,0
09/17/2020 11:16:06,0,0,0,32,0
09/17/2020 11:16:07,0,0,0,32,0
09/17/2020 11:16:08,0,0,0,32,0
09/17/2020 11:16:09,0,0,0,32,0
09/17/2020 11:16:10,0,0,0,32,0
09/17/2020 11:16:11,0,0,0,32,0
09/17/2020 11:16:12,0,0,0,32,0
09/17/2020 11:16:13,0,0,0,32,0
09/17/2020 11:16:14,0,0,0,32,0
09/17/2020 11:16:14,0,0,0,32,0
09/17/2020 11:16:15,0,0,0,32,0
09/17/2020 11:16:16,0,0,0,32,0
09/17/2020 11:16:17,0,0,0,32,0
09/17/2020 11:16:18,0,0,0,32,0
09/17/2020 11:16:19,0,0,0,32,0
09/17/2020 11:16:20,0,0,0,32,0
09/17/2020 11:16:21,0,0,0,32,0
09/17/2020 11:16:22,0,0,0,32,0
09/17/2020 11:16:23,0,0,0,32,0
09/17/2020 11:16:23,0,0,0,32,0
09/17/2020 11:16:24,0,0,0,32,0
09/17/2020 11:16:25,0,0,0,32,0
09/17/2020 11:16:26,0,0,0,32,0
09/17/2020 11:16:27,0,0,0,32,0
09/17/2020 11:16:28,0,0,0,32,0
09/17/2020 11:16:29,0,0,0,32,0
09/17/2020 11:16:30,0,0,0,32,0
09/17/2020 11:16:31,0,0,0,32,0
09/17/2020 11:16:32,0,0,0,32,0
09/17/2020 11:16:32,0,0,0,32,0
09/17/2020 11:16:33,0,0,0,32,0
09/17/2020 11:16:34,0,0,0,32,0
09/17/2020 11:16:35,0,0,0,32,0
09/17/2020 11:16:36,0,0,0,32,0
09/17/2020 11:16:37,0,0,0,32,0
09/17/2020 11:16:38,0,0,0,32,0
09/17/2020 11:16:39,0,0,0,32,0
09/17/2020 11:16:40,0,0,0,32,0
09/17/2020 11:16:40,0,0,0,32,0
09/17/2020 11:16:41,0,0,0,32,0
09/17/2020 11:16:42,0,0,0,32,0
09/17/2020 11:16:43,0,0,0,32,0
09/17/2020 11:16:44,0,0,0,32,0
09/17/2020 11:16:45,0,0,0,32,0
09/17/2020 11:16:46,0,0,0,32,0
09/17/2020 11:16:47,0,0,0,32,0
09/17/2020 11:16:48,0,0,0,32,0
09/17/2020 11:16:49,0,0,0,32,0
09/17/2020 11:16:49,0,0,0,32,0
09/17/2020 11:16:50,0,0,0,32,0
09/17/2020 11:16:51,0,0,0,32,0
09/17/2020 11:16:52,0,0,0,32,0
09/17/2020 11:16:53,0,0,0,32,0
09/17/2020 11:16:54,0,0,0,32,0
09/17/2020 11:16:55,0,0,0,32,0
09/17/2020 11:16:56,0,0,0,32,0
09/17/2020 11:16:57,0,0,0,32,0
09/17/2020 11:16:58,0,0,0,32,0
09/17/2020 11:16:58,0,0,0,32,0
09/17/2020 11:16:59,0,0,0,32,0
09/17/2020 11:17:00,0,0,0,32,0
09/17/2020 11:17:01,0,0,0,32,0
09/17/2020 11:17:02,0,0,0,32,0
09/17/2020 11:17:03,0,0,0,32,0
09/17/2020 11:17:04,0,0,0,32,0
09/17/2020 11:17:05,0,0,0,32,0
09/17/2020 11:17:06,0,0,0,32,0
09/17/2020 11:17:07,0,0,0,32,0
09/17/2020 11:17:07,0,0,0,32,0
09/17/2020 11:17:08,0,0,0,32,0
09/17/2020 11:17:09,0,0,0,32,0
09/17/2020 11:17:10,0,0,0,32,0
09/17/2020 11:17:11,0,0,0,32,0
09/17/2020 11:17:12,0,0,0,32,0
09/17/2020 11:17:13,0,0,0,32,0
09/17/2020 11:17:14,0,0,0,32,0
09/17/2020 11:17:15,0,0,0,32,0
09/17/2020 11:17:16,0,0,0,32,0
09/17/2020 11:17:16,0,0,0,32,0
09/17/2020 11:17:17,0,0,0,32,0
09/17/2020 11:17:18,0,0,0,32,0
09/17/2020 11:17:19,0,0,0,32,0
09/17/2020 11:17:20,0,0,0,32,0
09/17/2020 11:17:21,0,0,0,32,0
09/17/2020 11:17:22,0,0,0,32,0
09/17/2020 11:17:23,0,0,0,32,0
09/17/2020 11:17:24,0,0,0,32,0
09/17/2020 11:17:25,0,0,0,32,0
09/17/2020 11:17:25,0,0,0,32,0
09/17/2020 11:17:26,0,0,0,32,0
09/17/2020 11:17:27,0,0,0,32,0
09/17/2020 11:17:28,0,0,0,32,0
09/17/2020 11:17:29,0,0,0,32,0
09/17/2020 11:17:30,0,0,0,32,0
09/17/2020 11:17:31,0,0,0,32,0
09/17/2020 11:17:32,0,0,0,32,0
09/17/2020 11:17:33,0,0,0,32,0
09/17/2020 11:17:34,0,0,0,32,0
09/17/2020 11:17:34,0,0,0,32,0
09/17/2020 11:17:35,0,0,0,32,0
09/17/2020 11:17:36,0,0,0,32,0
09/17/2020 11:17:37,0,0,0,32,0
09/17/2020 11:17:38,0,0,0,32,0
09/17/2020 11:17:39,0,0,0,32,0
09/17/2020 11:17:40,0,0,0,32,0
09/17/2020 11:17:41,0,0,0,32,0
09/17/2020 11:17:42,0,0,0,32,0
09/17/2020 11:17:43,0,0,0,32,0
09/17/2020 11:17:43,0,0,0,32,0
09/17/2020 11:17:44,0,0,0,32,0
09/17/2020 11:17:45,0,0,0,32,0
09/17/2020 11:17:46,0,0,0,32,0
09/17/2020 11:17:47,0,0,0,32,0
09/17/2020 11:17:48,0,0,0,32,0
09/17/2020 11:17:49,0,0,0,32,0
09/17/2020 11:17:50,0,0,0,32,0
09/17/2020 11:17:51,0,0,0,32,0
09/17/2020 11:17:52,0,0,0,32,0
09/17/2020 11:17:52,0,0,0,32,0
09/17/2020 11:17:53,0,0,0,32,0
09/17/2020 11:17:54,0,0,0,32,0
09/17/2020 11:17:55,0,0,0,32,0
09/17/2020 11:17:56,0,0,0,32,0
09/17/2020 11:17:57,0,0,0,32,0
09/17/2020 11:17:58,0,0,0,32,0
09/17/2020 11:17:59,0,0,0,32,0
09/17/2020 11:18:00,0,0,0,32,0
09/17/2020 11:18:01,0,0,0,32,0
09/17/2020 11:18:01,0,0,0,32,0
09/17/2020 11:18:02,0,0,0,32,0
09/17/2020 11:18:03,0,0,0,32,0
09/17/2020 11:18:04,0,0,0,32,0
09/17/2020 11:18:05,0,0,0,32,0
09/17/2020 11:18:06,0,0,0,32,0
09/17/2020 11:18:07,0,0,0,32,0
09/17/2020 11:18:08,0,0,0,32,0
09/17/2020 11:18:09,0,0,0,32,0
09/17/2020 11:18:10,0,0,0,32,0
09/17/2020 11:18:10,0,0,0,32,0
09/17/2020 11:18:11,0,0,0,32,0
09/17/2020 11:18:12,0,0,0,32,0
09/17/2020 11:18:13,0,0,0,32,0
09/17/2020 11:18:14,0,0,0,32,0
09/17/2020 11:18:15,0,0,0,32,0
09/17/2020 11:18:16,0,0,0,32,0
09/17/2020 11:18:17,0,0,0,32,0
09/17/2020 11:18:18,0,0,0,32,0
09/17/2020 11:18:19,0,0,0,32,0
09/17/2020 11:18:19,0,0,0,32,0
09/17/2020 11:18:20,0,0,0,32,0
09/17/2020 11:18:21,0,0,0,32,0
09/17/2020 11:18:22,0,0,0,32,0
09/17/2020 11:18:23,0,0,0,32,0
09/17/2020 11:18:24,0,0,0,32,0
09/17/2020 11:18:25,0,0,0,32,0
09/17/2020 11:18:26,0,0,0,32,0
09/17/2020 11:18:27,0,0,0,32,0
09/17/2020 11:18:28,0,0,0,32,0
09/17/2020 11:18:28,0,0,0,32,0
09/17/2020 11:18:29,0,0,0,32,0
09/17/2020 11:18:30,0,0,0,32,0
09/17/2020 11:18:31,0,0,0,32,0
09/17/2020 11:18:32,0,0,0,32,0
09/17/2020 11:18:33,0,0,0,32,0
09/17/2020 11:18:34,0,0,0,32,0
09/17/2020 11:18:35,0,0,0,32,0
09/17/2020 11:18:36,0,0,0,32,0
09/17/2020 11:18:36,0,0,0,32,0
09/17/2020 11:18:37,0,0,0,32,0
09/17/2020 11:18:38,0,0,0,32,0
09/17/2020 11:18:39,0,0,0,32,0
09/17/2020 11:18:40,0,0,0,32,0
09/17/2020 11:18:41,0,0,0,32,0
09/17/2020 11:18:42,0,0,0,32,0
09/17/2020 11:18:43,0,0,0,32,0
09/17/2020 11:18:44,0,0,0,32,0
09/17/2020 11:18:45,0,0,0,32,0
09/17/2020 11:18:45,0,0,0,32,0
09/17/2020 11:18:46,0,0,0,32,0
09/17/2020 11:18:47,0,0,0,32,0
09/17/2020 11:18:48,0,0,0,32,0
09/17/2020 11:18:49,0,0,0,32,0
09/17/2020 11:18:50,0,0,0,32,0
09/17/2020 11:18:51,0,0,0,32,0
09/17/2020 11:18:52,0,0,0,32,0
09/17/2020 11:18:53,0,0,0,32,0
09/17/2020 11:18:54,0,0,0,32,0
09/17/2020 11:18:54,0,0,0,32,0
09/17/2020 11:18:55,0,0,0,32,0
09/17/2020 11:18:56,0,0,0,32,0
09/17/2020 11:18:57,0,0,0,32,0
09/17/2020 11:18:58,0,0,0,32,0
09/17/2020 11:18:59,0,0,0,32,0
09/17/2020 11:19:00,0,0,0,32,0
09/17/2020 11:19:01,0,0,0,32,0
09/17/2020 11:19:02,0,0,0,32,0
09/17/2020 11:19:03,0,0,0,32,0
09/17/2020 11:19:03,0,0,0,32,0
09/17/2020 11:19:04,0,0,0,32,0
09/17/2020 11:19:05,0,0,0,32,0
09/17/2020 11:19:06,0,0,0,32,0
09/17/2020 11:19:07,0,0,0,32,0
09/17/2020 11:19:08,0,0,0,32,0
09/17/2020 11:19:09,0,0,0,32,0
09/17/2020 11:19:10,0,0,2.39,32,0.86279
09/17/2020 11:19:11,0,0.99,1.94,32,1.05773
09/17/2020 11:19:12,0,1,0.76,32,0.63536
09/17/2020 11:19:12,0,2.59,1.33,32,1.41512
09/17/2020 11:19:13,1.79,1.45,0.7,32,1.42234
09/17/2020 11:19:14,2.24,1.54,0.61,32,1.58479
09/17/2020 11:19:15,6.26,5.62,7.86,32,7.12614
09/17/2020 11:19:16,16.59,19.56,23.4,32,21.49755
09/17/2020 11:19:17,27.76,5.16,5.12,32,13.73244
09/17/2020 11:19:18,5.58,2.38,2.1,32,3.63166
09/17/2020 11:19:19,2.88,2.5,1.99,32,2.66057
09/17/2020 11:19:20,2.71,2.31,1.9,32,2.49812
09/17/2020 11:19:21,2.68,2.4,1.93,32,2.53061
09/17/2020 11:19:21,2.62,2.44,2,32,2.54866
09/17/2020 11:19:22,2.51,2.43,1.96,32,2.4909
09/17/2020 11:19:23,2.69,2.7,1.8,32,2.59559
09/17/2020 11:19:24,2.64,2.35,1.99,32,2.51978
09/17/2020 11:19:25,2.54,2.84,1.85,32,2.61003
09/17/2020 11:19:26,2.51,2.26,1.85,32,2.38982
09/17/2020 11:19:27,2.57,2.38,1.95,32,2.4909
09/17/2020 11:19:28,2.61,2.37,1.93,32,2.49451
09/17/2020 11:19:29,2.61,2.37,1.96,32,2.50534
09/17/2020 11:19:30,2.62,2.5,1.94,32,2.54866
09/17/2020 11:19:31,2.48,2.37,1.99,32,2.46924
09/17/2020 11:19:31,2.67,2.64,1.95,32,2.62086
09/17/2020 11:19:32,2.77,2.38,2.06,32,2.60281
09/17/2020 11:19:33,2.65,2.81,1.8,32,2.62086
09/17/2020 11:19:34,4.03,2.07,1.84,32,2.86634
09/17/2020 11:19:35,2.53,2.3,1.98,32,2.45841
09/17/2020 11:19:36,2.64,2.32,1.98,32,2.50534
09/17/2020 11:19:37,2.64,2.3,2.01,32,2.50895
09/17/2020 11:19:38,2.61,2.34,2.14,32,2.55949
09/17/2020 11:19:39,2.69,2.26,1.93,32,2.48368
09/17/2020 11:19:40,2.67,2.42,2.06,32,2.58115
09/17/2020 11:19:40,2.39,2.47,1.87,32,2.42953
09/17/2020 11:19:41,2.67,2.31,2.38,32,2.65696
09/17/2020 11:19:42,2.56,2.33,1.81,32,2.4187
09/17/2020 11:19:43,2.51,2.28,1.96,32,2.43675
09/17/2020 11:19:44,2.63,2.36,2,32,2.52339
09/17/2020 11:19:45,2.58,2.28,1.95,32,2.45841
09/17/2020 11:19:46,2.61,2.39,2.14,33,2.57754
09/17/2020 11:19:47,2.66,2.23,1.93,32,2.46202
09/17/2020 11:19:48,2.63,2.46,1.93,32,2.53422
09/17/2020 11:19:49,2.46,2.53,1.78,32,2.44397
09/17/2020 11:19:49,2.7,2.34,2.21,32,2.61725
09/17/2020 11:19:50,2.44,2.29,1.81,32,2.36094
09/17/2020 11:19:51,2.5,2.28,1.96,32,2.43314
09/17/2020 11:19:52,2.61,2.34,1.97,32,2.49812
09/17/2020 11:19:53,2.57,2.32,1.95,32,2.46924
09/17/2020 11:19:54,2.62,2.34,2.13,32,2.55949
09/17/2020 11:19:55,2.68,2.24,1.96,32,2.48368
09/17/2020 11:19:56,2.65,2.4,2.07,32,2.57032
09/17/2020 11:19:57,2.47,2.47,1.84,32,2.44758
09/17/2020 11:19:58,2.72,2.25,2.31,32,2.62808
09/17/2020 11:19:58,2.57,3.82,1.5,32,2.84829
09/17/2020 11:19:59,2.48,2.23,1.84,32,2.36455
09/17/2020 11:20:00,2.62,2.33,1.91,32,2.47646
09/17/2020 11:20:01,2.55,2.32,1.86,32,2.42953
09/17/2020 11:20:02,2.61,2.49,2.03,32,2.57393
09/17/2020 11:20:03,2.83,2.51,1.82,32,2.58476
09/17/2020 11:20:04,2.64,2.37,2.02,32,2.53783
09/17/2020 11:20:05,2.93,2.19,2.14,32,2.62086
09/17/2020 11:20:06,2.51,2.41,1.91,32,2.46563
09/17/2020 11:20:07,3.07,2.21,2.76,32,2.90244
09/17/2020 11:20:07,2.49,2.21,1.83,32,2.35733
09/17/2020 11:20:08,2.6,2.33,1.95,33,2.48368
09/17/2020 11:20:09,2.66,2.21,1.9,32,2.44397
09/17/2020 11:20:10,2.59,2.32,1.96,32,2.48007
09/17/2020 11:20:11,2.69,2.24,2.04,32,2.51617
09/17/2020 11:20:12,2.51,2.34,2.03,32,2.48368
09/17/2020 11:20:13,2.6,2.64,1.83,32,2.55227
09/17/2020 11:20:14,2.43,2.34,2.04,32,2.45841
09/17/2020 11:20:15,2.58,2.52,1.86,32,2.51256
09/17/2020 11:20:16,2.06,0.68,0,32,0.98914
09/17/2020 11:20:17,0,0,0,32,0
09/17/2020 11:20:17,0,0,0,32,0
09/17/2020 11:20:18,0,0.94,0,32,0.33934
09/17/2020 11:20:19,3.34,1.6,1.32,32,2.25986
09/17/2020 11:20:20,1.92,1.58,1.24,32,1.71114
09/17/2020 11:20:21,1.91,1.56,0.94,32,1.59201
09/17/2020 11:20:22,0,0.99,2.26,32,1.17325
09/17/2020 11:20:23,0,1,0.76,32,0.63536
09/17/2020 11:20:24,2.81,1.82,1.33,32,2.15156
09/17/2020 11:20:25,1.74,1.05,0.73,33,1.27072
09/17/2020 11:20:26,2.01,0.99,0.74,32,1.35014
09/17/2020 11:20:26,3.29,7.34,12.34,32,8.29217
09/17/2020 11:20:27,18.04,21.73,26.66,32,23.98123
09/17/2020 11:20:28,16.17,4.75,5.53,32,9.54845
09/17/2020 11:20:29,3.03,2.57,2.34,32,2.86634
09/17/2020 11:20:30,2.7,2.39,1.97,33,2.54866
09/17/2020 11:20:31,2.59,2.33,1.85,32,2.44397
09/17/2020 11:20:32,2.6,2.4,1.96,32,2.51256
09/17/2020 11:20:33,2.76,2.41,1.8,32,2.51617
09/17/2020 11:20:34,2.6,2.45,1.98,32,2.53783
09/17/2020 11:20:35,2.82,2.27,2.17,32,2.62086
09/17/2020 11:20:35,2.49,2.4,1.93,32,2.46202
09/17/2020 11:20:36,3.05,2.15,2.42,32,2.75082
09/17/2020 11:20:37,2.49,2.2,1.86,32,2.36455
09/17/2020 11:20:38,2.62,2.32,1.97,32,2.49451
09/17/2020 11:20:39,2.66,2.23,1.86,33,2.43675
09/17/2020 11:20:40,2.61,2.31,1.98,33,2.4909
09/17/2020 11:20:41,2.77,2.18,2.02,32,2.51617
09/17/2020 11:20:42,2.56,2.32,2.05,32,2.50173
09/17/2020 11:20:43,2.56,2.54,2,32,2.5631
09/17/2020 11:20:44,2.52,2.34,1.97,32,2.46563
09/17/2020 11:20:44,2.7,2.33,1.99,32,2.53422
09/17/2020 11:20:45,1.86,0.69,0,32,0.92055
09/17/2020 11:20:46,0,0,0,32,0
09/17/2020 11:20:47,0,0,0,32,0
09/17/2020 11:20:48,0,0.88,0,33,0.31768
09/17/2020 11:20:49,2.59,1.64,1.31,32,1.99994
09/17/2020 11:20:50,1.87,1.58,1.3,32,1.71475
09/17/2020 11:20:51,1.85,1.57,0.9,32,1.55952
09/17/2020 11:20:52,0,1.02,1.94,32,1.06856
09/17/2020 11:20:53,0,0.98,0.74,32,0.62092
09/17/2020 11:20:53,2.15,1.8,1.35,32,1.9133
09/17/2020 11:20:54,1.78,1.02,0.71,32,1.26711
09/17/2020 11:20:55,2.33,1.07,0.72,32,1.48732
09/17/2020 11:20:56,2.94,7.79,12.49,32,8.38242
09/17/2020 11:20:57,17.83,21.92,26.55,33,23.9343
09/17/2020 11:20:58,17.2,4.77,5.48,32,9.90945
09/17/2020 11:20:59,3.03,2.71,2.64,32,3.02518
09/17/2020 11:21:00,3.03,2.8,2.25,32,2.91688
09/17/2020 11:21:01,2.71,2.54,2.16,32,2.67501
09/17/2020 11:21:02,2.89,2.71,2.64,32,2.97464
09/17/2020 11:21:03,2.84,2.22,2.05,32,2.56671
09/17/2020 11:21:03,2.71,2.96,2.57,33,2.97464
09/17/2020 11:21:04,2.46,3.94,1.54,32,2.86634
09/17/2020 11:21:05,2.5,2.23,1.85,32,2.37538
09/17/2020 11:21:06,2.78,2.52,2.16,33,2.69306
09/17/2020 11:21:07,2.7,2.24,1.91,32,2.47285
09/17/2020 11:21:08,2.84,2.56,2.14,32,2.72194
09/17/2020 11:21:09,2.81,2.59,1.86,33,2.62086
09/17/2020 11:21:10,2.41,2.64,2.51,32,2.72916
09/17/2020 11:21:11,2.93,2.28,3.68,32,3.20929
09/17/2020 11:21:12,2.19,2.21,1.85,33,2.25625
09/17/2020 11:21:12,2.57,2.53,2.11,32,2.60281
09/17/2020 11:21:13,2.79,2.42,1.83,32,2.54144
09/17/2020 11:21:14,2.42,2.54,2.18,32,2.57754
09/17/2020 11:21:15,2.82,2.53,2.19,32,2.72194
09/17/2020 11:21:16,2.66,2.21,2.14,32,2.53061
09/17/2020 11:21:17,2.83,2.66,1.86,32,2.65335
09/17/2020 11:21:18,3.81,2.15,1.83,32,2.81219
09/17/2020 11:21:19,2.46,2.39,2.12,32,2.51617
09/17/2020 11:21:20,2.77,2.51,2.04,32,2.64252
09/17/2020 11:21:21,2.61,2.19,2.09,32,2.48729
09/17/2020 11:21:21,2.77,2.53,2.16,32,2.69306
09/17/2020 11:21:22,2.7,2.45,1.78,32,2.50173
09/17/2020 11:21:23,2.82,2.45,2.29,33,2.72916
09/17/2020 11:21:24,2.58,1.96,0,33,1.63894
09/17/2020 11:21:25,0,0,0,32,0
09/17/2020 11:21:26,0,0,0,32,0
09/17/2020 11:21:27,0,0.92,0.63,32,0.55955
09/17/2020 11:21:28,0,3,1.32,33,1.55952
09/17/2020 11:21:29,1.92,1.55,1.33,32,1.7328
09/17/2020 11:21:30,1.92,1.55,1.29,32,1.71836
09/17/2020 11:21:30,0,0.98,0.66,32,0.59204
09/17/2020 11:21:31,1.74,0.98,0.67,32,1.22379
09/17/2020 11:21:32,0,2.49,1.33,32,1.37902
09/17/2020 11:21:33,1.78,1.69,0.73,32,1.5162
09/17/2020 11:21:34,0,1.75,0.84,32,0.93499
09/17/2020 11:21:35,2.31,2.35,8.56,32,4.77242
09/17/2020 11:21:36,13.74,17.35,21.21,32,18.8803
09/17/2020 11:21:37,28.6,14.93,4.71,32,17.41464
09/17/2020 11:21:38,6.23,2.97,2.3,32,4.1515
09/17/2020 11:21:39,3.37,2.84,2.43,32,3.11904
09/17/2020 11:21:39,2.99,2.71,2.21,33,2.85551
09/17/2020 11:21:40,2.73,2.92,2.41,32,2.90966
09/17/2020 11:21:41,3.04,2.66,2.3,32,2.888
09/17/2020 11:21:42,2.94,2.5,2.43,32,2.84107
09/17/2020 11:21:43,2.88,2.6,1.93,32,2.67501
09/17/2020 11:21:44,2.76,2.59,1.8,32,2.58115
09/17/2020 11:21:45,2.5,2.72,1.79,32,2.53061
09/17/2020 11:21:46,2.49,0.77,0,32,1.17686
09/17/2020 11:21:47,0,0,0,32,0
09/17/2020 11:21:48,0,0,0,32,0
09/17/2020 11:21:49,0,0.9,0,32,0.3249
09/17/2020 11:21:49,3.44,1.54,1.32,33,2.2743
09/17/2020 11:21:50,1.87,1.5,1.31,33,1.68948
09/17/2020 11:21:51,1.84,1.49,1.18,33,1.62811
09/17/2020 11:21:52,0,0.9,2.14,32,1.09744
09/17/2020 11:21:53,0,0.9,0.77,33,0.60287
09/17/2020 11:21:54,0,1.66,1.35,32,1.08661
09/17/2020 11:21:55,1.84,1.07,0.78,32,1.33209
09/17/2020 11:21:56,2.83,1.43,0.71,32,1.79417
09/17/2020 11:21:57,3.44,5.51,10.64,33,7.07199
